id,query,response,open_code_notes
bf09f371-e675-4b3a-9722-0b82da1295c5,need a gluten-free italian lunch recipe,"## Caprese Salad with Quinoa

A refreshing and nutritious twist on the classic Caprese salad, this dish features protein-packed quinoa, fresh mozzarella, ripe tomatoes, and fragrant basil, making it perfect for a quick Italian-inspired lunch.

### Ingredients (for 1 person)
* 1/2 cup cooked quinoa
* 1/2 cup cherry tomatoes, halved
* 1/2 cup fresh mozzarella balls (bocconcini)
* 1 tbsp fresh basil leaves, chopped
* 1 tbsp balsamic vinegar
* 1 tbsp olive oil
* Salt, to taste
* Black pepper, to taste

### Instructions
1. In a bowl, combine the cooked quinoa, cherry tomatoes, mozzarella balls, and chopped basil.
2. In a small bowl, whisk together the balsamic vinegar and olive oil. Season with salt and pepper to taste.
3. Pour the dressing over the quinoa salad and toss gently to combine.
4. Serve immediately, or refrigerate for 10 minutes to let the flavors meld.

### Tips
* Substitute fresh mozzarella with feta cheese for a tangy flavor.
* Add some sliced avocado for extra creaminess and healthy fats.","No errors"
a162af7e-540f-4246-9a86-97bcbee724b3,looking for gluten-free mexican dinner recipes,"## Quinoa Black Bean Tacos

These flavorful quinoa black bean tacos are a healthy, gluten-free option that comes together quickly for a satisfying dinner.

### Ingredients (for 1 person)
* 1/4 cup uncooked quinoa
* 1/2 cup water
* 1/2 cup canned black beans, drained and rinsed
* 1/4 teaspoon chili powder
* 1/4 teaspoon cumin
* Salt, to taste
* 2 small corn tortillas
* 1/4 avocado, sliced
* 1 tablespoon fresh cilantro, chopped
* Lime wedge, for serving

### Instructions
1. Rinse quinoa under cold water, then combine it with water in a small saucepan; bring to a boil.
2. Reduce heat, cover, and simmer for about 15 minutes, or until quinoa is cooked and water is absorbed.
3. In a bowl, mix cooked quinoa with black beans, chili powder, cumin, and salt.
4. Warm the corn tortillas in a dry skillet over medium heat for about 30 seconds on each side.
5. Spoon the quinoa and bean mixture onto each tortilla, topping with avocado slices and chopped cilantro.
6. Serve with a lime wedge.

### Tips
* For added flavor, sauté some diced onions and bell peppers in the skillet before adding the tortilla.
* You can also add salsa or hot sauce on top for an extra kick.","This recipe takes more than 15 minutes."
39937c03-54a2-4599-8036-cecf7199088a,any good mexican snack recipes?,"## Spicy Avocado Toast with Black Beans

A flavorful take on the classic avocado toast, this dish combines creamy avocado with spicy black beans for a satisfying Mexican-inspired snack that's quick to whip up!

### Ingredients (for 1 person)
* 1 slice whole-grain bread
* 1 ripe avocado
* 1/2 cup canned black beans, drained and rinsed
* 1/2 tsp lime juice
* 1/4 tsp ground cumin
* Salt, to taste
* Red pepper flakes, to taste (optional)
* Fresh cilantro, for garnish (optional)

### Instructions
1. Toast the slice of whole-grain bread until golden brown.
2. In a small bowl, mash the avocado with lime juice, ground cumin, and salt.
3. Spread the mashed avocado evenly on the toasted bread.
4. Top with the rinsed black beans.
5. Sprinkle red pepper flakes on top for extra heat, if desired.
6. Garnish with fresh cilantro, if using.

### Tips
* Add sliced jalapeños for added spice.
* Replace black beans with pinto or refried beans for variation.","No errors"
b247319c-4614-44c3-a2a1-0427678b737a,any gluten free snack ideas mexican?,"## Spicy Avocado and Black Bean Salsa

This refreshing salsa combines creamy avocado and hearty black beans with a kick of spice, making it a perfect gluten-free snack to enjoy with tortilla chips or on its own!

### Ingredients (for 1 person)
* 1 ripe avocado, diced 
* 1/2 cup canned black beans, rinsed and drained
* 1/4 cup cherry tomatoes, halved
* 1/4 red onion, finely chopped
* 1 small jalapeño, seeded and minced (adjust for desired spice)
* 1 tbsp fresh lime juice
* Salt, to taste
* Fresh cilantro, for garnish (optional)

### Instructions
1. In a medium bowl, combine the diced avocado, black beans, cherry tomatoes, red onion, and jalapeño.
2. Drizzle with lime juice and season with salt. Gently mix to combine without mashing the avocado.
3. Serve immediately with gluten-free tortilla chips or enjoy on its own.

### Tips / Notes / Variations
* Add corn for a sweeter crunch.
* Swap lime juice for lemon juice if you prefer a different flavor.
* For added flavor, toss in a dash of cumin or smoked paprika.","No errors"
ef1ec588-01be-4878-9c18-33d98a5baca2,what's a good italian vegan snack?,"## Italian Vegan Bruschetta

A classic Italian appetizer made quick and easy, perfect for a healthy snack that bursts with flavor!

### Ingredients (for 1 person)
* 1 medium tomato, diced
* 1/2 clove garlic, minced
* 1 tbsp fresh basil, chopped
* 1/2 tbsp balsamic vinegar
* 1/2 tbsp olive oil
* Salt, to taste
* Black pepper, to taste
* 1 slice of whole-grain or sourdough bread, toasted

### Instructions
1. In a small bowl, combine the diced tomato, minced garlic, chopped basil, balsamic vinegar, olive oil, salt, and pepper.
2. Mix well to combine, letting the flavors meld for a couple of minutes.
3. Meanwhile, toast the slice of bread until golden and crispy.
4. Top the toasted bread with the tomato mixture and serve immediately.

### Tips
* Feel free to add ingredients like chopped olives or avocado for an extra twist.
* You can prepare the tomato topping ahead of time and refrigerate it, then assemble when ready to serve.","No errors"
eff867f3-70ec-49f3-a64a-b7ca12839bd5,looking for a quick vegan lunch recipe italian style,"## Italian-Style Chickpea Salad

This vibrant Italian-style chickpea salad is packed with flavor and nutrition, making it a perfect quick vegan lunch option that you can enjoy in just 15 minutes.

### Ingredients (for 1 person)
* 1 cup canned chickpeas (drained and rinsed)
* 1/2 cup cherry tomatoes (halved)
* 1/4 cucumber (diced)
* 1/4 red onion (finely chopped)
* 1 tbsp fresh basil (chopped)
* 1 tbsp olive oil
* 1 tbsp balsamic vinegar
* Salt, to taste
* Black pepper, to taste

### Instructions
1. In a mixing bowl, combine the chickpeas, cherry tomatoes, cucumber, and red onion.
2. Drizzle olive oil and balsamic vinegar over the salad.
3. Add chopped basil, and season with salt and black pepper to taste.
4. Toss gently to combine all ingredients.
5. Serve immediately, or let it rest for a few minutes to enhance the flavors.

### Tips
* Feel free to add other veggies like bell peppers or spinach for extra color and nutrients.
* This salad can be refrigerated for up to 2 days, making it great for meal prep!","No errors"
53f69845-11ab-4975-b0ab-c944e2f0b8eb,what's a good keto snack from italy?,"## Zucchini Fritters with Parmesan

These flavorful zucchini fritters are crispy on the outside and tender inside. They're not only a great keto snack but also quick to prepare, making them perfect for busy days.

### Ingredients (for 1 person)
* 1 medium zucchini (about 200g)
* 1/4 cup grated Parmesan cheese
* 1/4 cup almond flour
* 1 large egg
* 1/2 tsp garlic powder
* Salt, to taste
* Black pepper, to taste
* 1 tbsp olive oil (for frying)

### Instructions
1. Grate the zucchini using a box grater and place it in a clean kitchen towel. Squeeze out the excess moisture.
2. In a mixing bowl, combine the grated zucchini, Parmesan cheese, almond flour, egg, garlic powder, salt, and pepper. Mix until well combined.
3. Heat olive oil in a non-stick skillet over medium heat.
4. Scoop about 2 tablespoons of the mixture for each fritter and flatten slightly in the skillet. Cook for about 3–4 minutes on each side until golden brown.
5. Transfer to a plate lined with paper towels to drain excess oil, then serve warm.

### Tips
* You can add chopped fresh herbs like basil or oregano for extra flavor.
* Serve with a dollop of sour cream or Greek yogurt for dipping.","No errors"
1ac8ffe9-d096-4d15-b352-010b101f9cb1,what's a good keto dinner from mexico?,"## Keto Mexican Chicken Fajitas

Enjoy delicious and vibrant flavors with these quick keto chicken fajitas, packed with protein and low in carbs — perfect for a satisfying dinner.

### Ingredients (for 1 person)
* 1 chicken breast (about 6 oz), sliced into thin strips
* 1/2 bell pepper (any color), sliced
* 1/4 onion, sliced
* 1 tbsp olive oil
* 1/2 tsp chili powder
* 1/2 tsp cumin
* Salt, to taste
* Black pepper, to taste
* 1/4 avocado, sliced (for topping)
* Fresh cilantro (for garnish)

### Instructions
1. Heat olive oil in a skillet over medium-high heat.
2. Add sliced chicken to the pan; season with chili powder, cumin, salt, and pepper. Cook until browned, about 5 minutes.
3. Toss in the sliced bell pepper and onion; sauté for another 3-4 minutes until the vegetables are tender and slightly charred.
4. Serve the chicken and veggie mixture in a bowl topped with sliced avocado and garnished with cilantro.

### Tips
* For added flavor, marinate the chicken in lime juice and spices for 15 minutes before cooking.
* Feel free to swap the chicken for shrimp or steak for different protein options.","No errors"
273b8884-512b-432d-a797-cc6bf6653211,looking for a keto italian lunch recipe,"## Zucchini Noodles with Pesto

A fresh and flavorful Italian-inspired dish that's keto-friendly, featuring quick sautéed zucchini noodles tossed in homemade pesto — perfect for a busy lunchtime!

### Ingredients (for 1 person)
* 1 medium zucchini (about 200g)
* 2 tbsp basil pesto (store-bought or homemade)
* 1 tbsp olive oil
* Salt, to taste
* Black pepper, to taste
* 1 tbsp grated Parmesan cheese (optional)
* Cherry tomatoes (for garnish, optional)

### Instructions
1. Spiralize the zucchini using a spiralizer or a vegetable peeler to create noodles.
2. Heat olive oil in a skillet over medium heat.
3. Add zucchini noodles to the skillet and sauté for 2–3 minutes until just tender.
4. Stir in the basil pesto, coating the noodles evenly. Cook for an additional 1–2 minutes.
5. Season with salt and black pepper to taste.
6. Serve hot, garnished with grated Parmesan cheese and halved cherry tomatoes if desired.

### Tips
* Make your own pesto using fresh basil, pine nuts, garlic, Parmesan, and olive oil if you want a homemade version.
* You can add cooked chicken or shrimp for a protein boost.","No errors"
1d79477d-3ba2-4fe1-9260-3f85533a21df,looking for lunch recipes mexican!,"## Quick Mexican Chickpea Tacos

These flavorful chickpea tacos come together in just 15 minutes, making them a perfect lunch option that's both satisfying and packed with protein.

### Ingredients (for 1 person)
* 1 can (15 oz) chickpeas, drained and rinsed
* 1/2 tbsp olive oil
* 1 tsp chili powder
* 1/2 tsp cumin
* Salt, to taste
* 1 small avocado, diced
* 2 corn tortillas
* 1/4 cup pico de gallo (or any fresh salsa)
* Fresh cilantro (for garnish, optional)

### Instructions
1. In a medium skillet, heat olive oil over medium heat.
2. Add the chickpeas, chili powder, cumin, and salt. Cook for about 5-7 minutes, stirring occasionally, until heated through and slightly crispy.
3. While the chickpeas cook, warm the corn tortillas on a separate skillet for about 30 seconds on each side.
4. Assemble the tacos by dividing the chickpea mixture between the tortillas, then top with diced avocado and pico de gallo.
5. Garnish with fresh cilantro, if desired, and serve immediately.

### Tips
* For added flavor, squeeze some lime juice over the assembled tacos.
* You can substitute chickpeas with black beans or lentils for variety!","No errors"
7dee9eb9-9eb4-41f3-9e57-2f9da067daa4,need dinner ideas mexican cuisine,"## Quick Chicken Tacos

These easy and flavorful chicken tacos are ready in just under 15 minutes, making them perfect for a busy weeknight dinner. Bursting with fresh ingredients and zesty flavors, they're a healthy choice that everyone will love!

### Ingredients (for 1 person)
* 1 small chicken breast (about 6 oz, diced)
* 1 tbsp olive oil
* 1 tsp taco seasoning
* 2 small corn tortillas
* 1/4 cup shredded lettuce
* 1/4 cup diced tomatoes
* 1 tbsp chopped fresh cilantro (optional)
* 1 tbsp sour cream or Greek yogurt (optional)
* Lime wedge (for serving)
* Salt, to taste

### Instructions
1. Heat olive oil in a skillet over medium heat.
2. Add diced chicken breast, season with taco seasoning and salt, and cook for about 5–7 minutes, stirring occasionally, until the chicken is cooked through.
3. Warm the corn tortillas in a dry skillet for about 30 seconds on each side.
4. Assemble tacos by placing the cooked chicken in the tortillas, then top with shredded lettuce, diced tomatoes, and cilantro.
5. Add a dollop of sour cream or Greek yogurt and a squeeze of lime juice before serving.

### Tips
* You can substitute chicken with cooked shrimp or beans for a vegetarian option.
* Add sliced avocado or jalapeños for extra flavor and kick!","No errors"
f3421fb5-2736-4001-bdaf-6aab11e3b673,whats a good italian gluten free snack?,"## Caprese Salad Skewers

A fresh and vibrant Italian-inspired snack, these Caprese Salad Skewers are gluten-free and perfect for a quick treat or appetizer.

### Ingredients (for 1 person)
* 6 cherry tomatoes
* 6 fresh basil leaves
* 3 oz fresh mozzarella balls (bocconcini)
* 1/2 tbsp balsamic glaze
* Salt and black pepper, to taste
* 1 wooden skewer (optional)

### Instructions
1. If using a skewer, thread one cherry tomato onto the skewer, followed by a basil leaf and a mozzarella ball. Repeat until all ingredients are threaded on.
2. If not using a skewer, arrange the tomatoes, basil, and mozzarella on a plate in a visually appealing manner.
3. Drizzle with balsamic glaze, and sprinkle with salt and black pepper to taste.
4. Serve immediately and enjoy!

### Tips
* For added flavor, marinate the mozzarella balls in olive oil, garlic, and herbs before assembling.
* Substitute cherry tomatoes with sliced cucumbers for a refreshing twist.","No errors"
048e4d5b-bc28-4fb8-ba8a-926a6968561b,gluten free italian breakfast ideas pls,"## Italian Frittata with Spinach and Feta

A delightful and hearty Italian breakfast that’s packed with protein and veggies, this frittata is naturally gluten-free and can be made in just 15 minutes!

### Ingredients (for 1 person)
* 3 large eggs
* 1/4 cup fresh spinach, chopped
* 1/4 cup feta cheese, crumbled
* 1/4 cup cherry tomatoes, halved
* 1/2 tbsp olive oil
* Salt, to taste
* Black pepper, to taste
* Fresh basil or parsley (for garnish, optional)

### Instructions
1. Preheat a non-stick skillet over medium heat and add olive oil.
2. In a bowl, whisk together the eggs, salt, and black pepper.
3. Pour the egg mixture into the skillet.
4. Add chopped spinach, cherry tomatoes, and crumbled feta evenly across the top.
5. Cook for about 5-7 minutes, or until the edges are set but the center is still slightly runny.
6. Carefully flip or broil for another 2-3 minutes until fully cooked and golden brown.
7. Serve warm, garnished with fresh basil or parsley if desired.

### Tips
* Feel free to substitute spinach with other vegetables like bell peppers or zucchini.
* Add fresh herbs like oregano or thyme for extra flavor!","No errors"
aca8abe2-4e0e-40b1-8bf3-fe9a2266d14b,mexican breakfast ideas?,"## Quick Mexican Breakfast Scramble

This flavorful Mexican-inspired breakfast scramble is a delicious way to kick-start your day with protein and vibrant flavors in just 15 minutes!

### Ingredients (for 1 person)
* 2 large eggs
* 1/4 cup canned black beans (rinsed and drained)
* 1/4 cup diced bell pepper (any color)
* 1/4 cup diced tomatoes (fresh or canned)
* 1/4 tsp cumin
* Salt, to taste
* Black pepper, to taste
* 1/4 avocado (sliced)
* 1 tbsp fresh cilantro (chopped, optional)
* 1 whole wheat tortilla (for serving)

### Instructions
1. In a bowl, whisk the eggs with cumin, salt, and black pepper.
2. Heat a non-stick skillet over medium heat and add the diced bell pepper. Sauté for 2-3 minutes until softened.
3. Add the black beans and tomatoes to the skillet, cooking for another minute until heated through.
4. Pour the whisked eggs into the skillet, gently stirring to combine with the vegetables. Cook for 2-3 minutes or until eggs are just set.
5. Serve the scramble in a warm tortilla, topped with avocado and cilantro if desired.

### Tips
* Feel free to add any other vegetables you like, such as spinach or onions.
* For extra spice, chop up a jalapeño or sprinkle some chili powder into the egg mixture.","No errors"
06b6ae4b-c068-4695-b7db-9c44d8f61e74,any italian breakfast ideas?,"## Italian Tomato and Basil Bruschetta

Start your day with this vibrant and flavorful bruschetta — a delightful way to energize your morning with fresh tomatoes, aromatic basil, and crusty bread.

### Ingredients (for 1 person)
* 1 medium tomato, diced
* 1/4 cup fresh basil leaves, chopped
* 1/2 tbsp extra-virgin olive oil
* Salt, to taste
* Black pepper, to taste
* 1 slice of crusty Italian bread (like ciabatta or baguette)
* 1 garlic clove (optional, for rubbing)

### Instructions
1. In a small bowl, combine diced tomato, chopped basil, olive oil, salt, and pepper. Set aside to allow the flavors to meld for a few minutes.
2. Toast the slice of Italian bread in a toaster or under the broiler until golden brown and crispy.
3. If desired, lightly rub the toasted bread with a clove of garlic for extra flavor.
4. Spoon the tomato and basil mixture generously onto the toasted bread.
5. Serve immediately and enjoy!

### Tips
* For a variation, add a sprinkle of mozzarella cheese or a drizzle of balsamic glaze on top.
* You can also use cherry tomatoes for a sweeter flavor profile; just halve them before mixing.","No errors"
6728e9b0-7d31-4c86-9d83-a4745c1b12a7,need a simple vegan dinner recipe from Italy,"## Vegan Pasta Aglio e Olio

A classic Italian dish that's both simple and flavorful, this Vegan Pasta Aglio e Olio is made with just a few ingredients you likely have on hand. It's perfect for a quick dinner while still being satisfyingly delicious.

### Ingredients (for 1 person)
* 80 grams spaghetti (or any pasta of choice)
* 3 cloves garlic, thinly sliced
* 2 tablespoons olive oil
* A pinch of red pepper flakes (to taste)
* Salt, to taste
* Fresh parsley, chopped (for garnish)
* Lemon zest (optional, for added flavor)

### Instructions
1. Bring a pot of salted water to a boil and cook the pasta according to package instructions until al dente. Reserve 1/4 cup of pasta cooking water and drain the rest.
2. While the pasta cooks, heat olive oil in a large skillet over medium heat. Add the sliced garlic and sauté until golden and fragrant, about 1–2 minutes.
3. Add red pepper flakes and sauté for an additional 30 seconds.
4. Add the cooked pasta to the skillet, tossing it in the garlic oil mixture. If the pasta seems dry, add a little reserved pasta water to help it coat.
5. Season with salt to taste and toss in fresh parsley.
6. Serve immediately, garnished with lemon zest if desired.

### Tips
* You can add vegetables like spinach, cherry tomatoes, or broccoli for extra nutrition.
* Serve with a sprinkle of nutritional yeast for a cheesy flavor without dairy.","'a little reserved pasta water to help it coat' should be more specific."
e92cee26-09a9-4f73-b3dc-18a19075f143,easy gluten free dinner recipe italian cuisine,"## Quick Italian Herb Chicken

This flavorful Italian herb chicken is quick to prepare and naturally gluten-free, perfect for a satisfying dinner after a busy day.

### Ingredients (for 1 person)
* 1 chicken breast (about 6 oz)
* 1/2 tbsp olive oil
* 1/2 tsp dried Italian herbs (oregano, basil, thyme blend)
* Salt, to taste
* Black pepper, to taste
* 1 clove garlic, minced
* Juice of 1/2 lemon
* Fresh parsley, chopped (for garnish)

### Instructions
1. Pat the chicken breast dry and season both sides with salt, pepper, and Italian herbs.
2. Heat olive oil in a non-stick skillet over medium-high heat.
3. Add the minced garlic to the skillet and sauté for 30 seconds until fragrant.
4. Place the seasoned chicken breast in the skillet and cook for 5–7 minutes, then flip and cook for an additional 5–7 minutes, or until the chicken is cooked through (internal temperature of 165°F or 75°C).
5. Squeeze lemon juice over the chicken in the last minute of cooking.
6. Remove from heat, garnish with fresh parsley, and serve immediately.

### Tips
* Serve with a side of sautéed greens or a simple salad for a complete meal.
* For added flavor, marinate the chicken in olive oil, lemon juice, and herbs for up to 30 minutes before cooking.","No errors"
70472bbb-885f-40ce-add1-745d68887cf5,need a lunch recipe italian style,"## Italian Pesto Pasta with Cherry Tomatoes

This vibrant and flavorful Italian dish combines fresh basil pesto with al dente pasta and juicy cherry tomatoes, making it a perfect quick lunch for busy professionals.

### Ingredients (for 1 person)
* 2 oz (about 60 g) whole wheat pasta (e.g., spaghetti or penne)
* 2 tbsp basil pesto (store-bought or homemade)
* 1/2 cup cherry tomatoes, halved
* 1 tbsp olive oil
* Salt, to taste
* Black pepper, to taste
* Grated Parmesan cheese (optional, for serving)

### Instructions
1. Cook the pasta according to package instructions in salted boiling water until al dente. Reserve 1/4 cup of pasta water, then drain.
2. In a large bowl, mix the hot pasta with basil pesto, adding reserved pasta water gradually until you achieve desired creaminess.
3. Gently fold in the halved cherry tomatoes, and season with salt and black pepper to taste.
4. Drizzle olive oil over the pasta and toss to combine well.
5. Serve immediately, topped with grated Parmesan cheese if desired.

### Tips
* You can substitute basil pesto with sun-dried tomato pesto for a different flavor.
* Add some cooked chicken or chickpeas for a protein boost.","No errors"
9afa7ced-0af7-4ee6-8136-66fb791f8b02,Can I get a vegan italian breakfast recipe?,"## Vegan Italian Breakfast Bowl

Start your day with a vibrant Vegan Italian Breakfast Bowl featuring a mix of fresh vegetables, hearty grains, and aromatic herbs — all in a quick and easy dish that celebrates Italian flavors.

### Ingredients (for 1 person)
* 1/2 cup cooked quinoa or farro
* 1/4 cup cherry tomatoes, halved
* 1/4 cup spinach, chopped
* 1/4 cup bell pepper, diced
* 1 tbsp olive oil
* 1 clove garlic, minced
* Salt, to taste
* Black pepper, to taste
* Fresh basil or parsley, for garnish
* Balsamic vinegar, for drizzling

### Instructions
1. In a skillet over medium heat, add olive oil and sauté minced garlic for about 1 minute until fragrant.
2. Add diced bell pepper and cherry tomatoes, cooking for 2-3 minutes until softened.
3. Stir in the chopped spinach and cook until wilted, about 1 minute.
4. Add the cooked quinoa or farro to the skillet, mixing to combine. Season with salt and pepper.
5. Cook for another 1-2 minutes until heated through.
6. Transfer to a bowl, garnish with fresh basil or parsley, and drizzle with balsamic vinegar before serving.

### Tips
* You can substitute quinoa or farro with brown rice for a different flavor and texture.
* Add a splash of lemon juice for extra freshness!","No errors"
07d9f2ce-954d-41f5-9443-274612d9d324,need a simple keto dinner recipe italian,"## Keto Italian Zucchini Noodles with Garlic Shrimp

A flavorful and light dish that combines spiralized zucchini noodles with succulent shrimp, all tossed in a savory garlic butter sauce. Perfect for a quick keto meal!

### Ingredients (for 1 person)
* 1 medium zucchini (spiralized)
* 6 oz shrimp (peeled and deveined)
* 1 tbsp olive oil
* 1 tbsp unsalted butter
* 2 cloves garlic (minced)
* Salt, to taste
* Black pepper, to taste
* 1/2 tsp red pepper flakes (optional)
* 1 tbsp freshly chopped parsley (for garnish)
* Grated Parmesan cheese (for serving, optional)

### Instructions
1. Heat olive oil and butter in a pan over medium heat until melted.
2. Add minced garlic and sauté for about 30 seconds until fragrant.
3. Add shrimp to the pan, season with salt, black pepper, and red pepper flakes (if using). Cook for 2-3 minutes on each side until shrimp are pink and cooked through.
4. Stir in the spiralized zucchini noodles and cook for an additional 2 minutes until just tender.
5. Remove from heat and garnish with chopped parsley and Parmesan cheese, if desired.
6. Serve immediately for a delicious keto dinner!

### Tips
* Feel free to substitute shrimp with other protein like chicken or tofu.
* Add cherry tomatoes or spinach for extra color and nutrients.
* Make it dairy-free by omitting the butter and Parmesan.","No errors"
5633f57c-3be9-412d-9deb-9d9ce327ed6c,keto italian breakfast ideas needed!,"## Keto Italian Frittata

This delicious Italian frittata is loaded with flavor and packed with protein, making it a perfect keto-friendly breakfast option that you can whip up in no time.

### Ingredients (for 1 person)
* 3 large eggs
* 1/4 cup cherry tomatoes, halved
* 1/4 cup fresh spinach, chopped
* 1/4 cup mozzarella cheese, shredded
* 1 tbsp olive oil
* Salt, to taste
* Black pepper, to taste
* Fresh basil leaves (for garnish, optional)

### Instructions
1. Preheat your oven to 375°F (190°C).
2. In a bowl, whisk the eggs with salt and pepper until well combined.
3. Heat olive oil in an oven-safe skillet over medium heat. Add the chopped spinach and cook for about 1 minute until wilted.
4. Add the cherry tomatoes and sauté for another 1-2 minutes.
5. Pour the egg mixture into the skillet, stirring gently to combine with the vegetables. Sprinkle mozzarella cheese on top.
6. Cook on the stovetop for 2–3 minutes until the edges start to set, then transfer the skillet to the oven.
7. Bake for 5–7 minutes until the frittata is fully set and golden on top.
8. Remove from the oven, let cool slightly, and garnish with fresh basil before slicing.

### Tips
* You can personalize this frittata by adding cooked sausage or pancetta for extra flavor and protein.
* Serve with a side of avocado for more healthy fats.","No errors"
b1ba1ad8-1921-410b-91af-7dffe90cb1f9,looking for a snack recipe italian,"## Italian Bruschetta with Tomatoes and Basil

A classic Italian snack that’s fresh, vibrant, and incredibly quick to prepare. Perfect for a light bite or appetizer!

### Ingredients (for 1 person)
* 1 slice of ciabatta bread or baguette (about 1 ounce)
* 1 medium tomato, diced (about 3 oz)
* 1 clove garlic, minced
* 1/2 tbsp fresh basil, chopped
* 1/2 tbsp olive oil
* Salt, to taste
* Black pepper, to taste
* Balsamic vinegar (optional, for drizzling)

### Instructions
1. Toast the slice of ciabatta bread in a toaster or under the broiler until golden brown.
2. In a small bowl, combine the diced tomato, minced garlic, chopped basil, olive oil, salt, and black pepper.
3. Mix well to combine the flavors.
4. Spoon the tomato mixture generously over the toasted bread slice.
5. Drizzle with balsamic vinegar if using, and serve immediately.

### Tips
* For extra flavor, rub the toasted bread with a cut garlic clove before adding the tomato mix.
* You can add a sprinkle of mozzarella or parmesan for a cheesy variation.","No errors"
7b25d5f1-f4aa-4b2f-9a2b-ea327c24f825,whats a good italian dinner recipe?,"## Quick Italian Pasta Aglio e Olio

A simple, yet flavorful Italian dish made with garlic, olive oil, and spaghetti. It’s quick to prepare and perfect for a satisfying dinner after a busy day.

### Ingredients (for 1 person)
* 75g spaghetti
* 3 cloves garlic, thinly sliced
* 2 tbsp olive oil
* 1/4 tsp red pepper flakes (adjust to taste)
* Salt, to taste
* Fresh parsley, chopped (for garnish)
* Grated Parmesan cheese (optional, for serving)
* Lemon wedge (for serving)

### Instructions
1. Cook the spaghetti according to package instructions in a pot of salted boiling water until al dente. Reserve 1/4 cup of pasta water, then drain the pasta.
2. In a skillet over medium heat, add olive oil and sliced garlic. Sauté until garlic is golden and fragrant, about 1-2 minutes (be careful not to burn).
3. Add red pepper flakes to the skillet, followed by the drained spaghetti and reserved pasta water. Toss to combine well.
4. Season with salt to taste and cook for another minute to heat through.
5. Serve topped with fresh parsley and grated Parmesan, with a lemon wedge on the side.

### Tips
* For extra flavor, add a pinch of oregano or freshly cracked black pepper.
* You can also toss in some spinach or cherry tomatoes for added color and nutrients.","No errors"
fd2c8d33-36c9-48cc-b399-ba4fedf81d2c,keto japanese lunch ideas plz!,"## Keto Chicken Teriyaki Bowl

This delicious Keto Chicken Teriyaki Bowl is packed with flavor and nutrients while staying low in carbs — perfect for a quick lunch!

### Ingredients (for 1 person)
* 150g chicken breast, diced
* 1 tbsp soy sauce (or tamari for gluten-free)
* 1 tbsp sugar-free teriyaki sauce
* 1/2 tbsp olive oil
* 1/2 cup broccoli florets
* 1/4 cup bell pepper, sliced
* 1/4 cup shredded carrots
* Sesame seeds, for garnish (optional)
* 1 green onion, sliced (for garnish)

### Instructions
1. In a medium bowl, mix diced chicken with soy sauce and teriyaki sauce. Marinate for 5 minutes.
2. Heat olive oil in a non-stick skillet over medium heat. Add marinated chicken and cook for 5–7 minutes or until fully cooked.
3. Add broccoli, bell pepper, and carrots to the pan and sauté for an additional 3–5 minutes until the vegetables are tender.
4. Serve the chicken and vegetables in a bowl, garnished with sesame seeds and green onion.

### Tips
* You can substitute chicken with tofu or shrimp for a variation.
* For added flavor, consider adding garlic or ginger to the skillet while cooking.","No errors"
547f36af-b13d-487d-ab18-a8043644a11a,need a vegan korean breakfast recipe!,"## Vegan Korean Breakfast Bowl

Start your day with a flavorful and nutritious Vegan Korean Breakfast Bowl, featuring rice, vegetables, and a delicious gochujang sauce.

### Ingredients (for 1 person)
* 1 cup cooked brown rice
* 1/2 cup spinach, fresh
* 1/2 cup mushrooms, sliced (shiitake or button)
* 1/4 cup carrot, julienned
* 1/2 avocado, sliced
* 1 tbsp sesame oil
* 1 tbsp gochujang (Korean chili paste)
* 1 tsp soy sauce (or tamari for gluten-free)
* 1 tsp sesame seeds (for garnish)

### Instructions
1. In a skillet, heat sesame oil over medium heat. Add sliced mushrooms and sauté for 2–3 minutes until tender.
2. Add fresh spinach and julienned carrots to the skillet, cooking for another 2 minutes until the spinach is wilted.
3. In a small bowl, mix gochujang and soy sauce to create a sauce.
4. In a serving bowl, layer the cooked brown rice, sautéed vegetables, and avocado slices.
5. Drizzle the gochujang sauce over the bowl and sprinkle with sesame seeds.
6. Serve immediately and enjoy!

### Tips
* Feel free to add other veggies like bell peppers or zucchini based on your preference.
* Adjust the amount of gochujang to suit your spice level.","No errors"
